roles.a0,roles.a1,roles.a2,roles.a3,variant,key,a0_a1,a1_a2,a2_a1,author_a1,author_a2,a1_a0,a0_a2,author_a0,a2_a0,a0_a3,a1_a3,author_a3,a2_a2,a2_a3,effect_a1,effect_a0,effect_a2,effect_a3,state_a0,state_a1,state_a2,len,tag
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,закрывать,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,1,INFN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,закрывать доступ,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,запретить доступ,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,запрещать доступ,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,прекратить доступ,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,прекращать доступ,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,прекращение доступа,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,запрет доступа,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,закрытие доступа,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,закрытие,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,1,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,вето,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,1,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,налагать вето,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,наложить вето,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,накладывать вето,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,заветировать,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,1,INFN
"тот, кто запрещает","адресат запрета, кому запрещают","объект запрета, что запрещают",,ветировать,0_23,,pos,,,,neg,neg,,,,,,,,-,,-,,,neg,,1,INFN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,госнужды,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,иметь надобность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,испытать надобность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,испытать потребность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,испытывать надобность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,испытывать потребность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,надобность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,нужность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,покупательский спрос,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,потребность,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,рыночный спрос,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,спрос,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,спрос на продукцию,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,спрос на рынке,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,спрос на товар,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,спрос на товары и услуги,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,5,NOUN
"экспериенцер, тот, кто испытывает потребность","то, в чем имеется потребность",,,товарный спрос,0_27,pos,,,,,,,,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто бедствует",,,,бедствовать,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,1,INFN
"экспериенцер, тот, кто бедствует",,,,влачить,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,1,INFN
"экспериенцер, тот, кто бедствует",,,,влачить жалкое существование,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто бедствует",,,,влачить жизнь,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто бедствует",,,,влачить свою жизнь,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто бедствует",,,,влачить существование,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто бедствует",,,,жалкое существование,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,2,NOUN
"экспериенцер, тот, кто бедствует",,,,заживо гнить,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,2,INFN
"экспериенцер, тот, кто бедствует",,,,прозябание,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,1,NOUN
"экспериенцер, тот, кто бедствует",,,,прозябать,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,1,INFN
"экспериенцер, тот, кто бедствует",,,,прозябать в бедности,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто бедствует",,,,прозябать в нищете,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,VERB
"экспериенцер, тот, кто бедствует",,,,сидеть без денег,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто бедствует",,,,сидеть без копейки,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,3,NOUN
"экспериенцер, тот, кто бедствует",,,,терпеть лишения,0_28,,,,,,,,pos,,,,,,,,,,,neg,,,2,NOUN
"тот, кто мешает","тот, кому мешают","то, в чем мешают",,блокирование,0_29,neg,pos,,neg,pos,neg,neg,pos,,,,,,,-,,-,,,neg,,1,NOUN
"тот, кто мешает","тот, кому мешают","то, в чем мешают",,блокирование процесса,0_29,neg,pos,,neg,pos,neg,neg,pos,,,,,,,-,,-,,,neg,,2,NOUN
"тот, кто мешает","тот, кому мешают","то, в чем мешают",,блокировать процесс,0_29,neg,pos,,neg,pos,neg,neg,pos,,,,,,,-,,-,,,neg,,2,NOUN
